App,Category,Rating,Reviews,Size_MB,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Revenue,Description,Sentiment_Subjectivity
Knife Hit,GAME,4.5,462614,60,10000000,Free,0,Everyone,Arcade,22-05-18,1.7.2,4,0,Knife Hit,0
The Visitor,GAME,4.1,39895,25,5000000,Free,0,Mature 17+,Adventure,02-01-18,1.2.3,4.1,0,The Visitor,0
Just Dance Now,GAME,4.2,794058,56,10000000,Free,0,Everyone,Music,12-06-18,2.3.0,4.4,0,Just Dance Now,0
DB Navigator,MAPS_AND_NAVIGATION,4,119685,20,10000000,Free,0,Everyone,Maps & Navigation,02-07-18,18.06.p03.02,4,0,DB Navigator,0
SQLite DB Reader,TOOLS,3.6,301,2.3,50000,Free,0,Everyone,Tools,28-11-17,1.2.9,4,0,SQLite DB Reader,0
DB Browser,TOOLS,3.3,236,0.215820313,50000,Free,0,Everyone,Tools,20-09-11,1.6,2.1,0,DB Browser,0
Sound Meter,TOOLS,4.7,88993,1.5,10000000,Free,0,Everyone,Tools,10-06-18,3.2.6,2.3,0,Sound Meter,0.4
DRAGON BALL LEGENDS,GAME,4.6,338742,48,5000000,Free,0,Teen,Action,03-08-18,1.11.0,6,0,DRAGON BALL LEGENDS,0
db.Mobil App,LIBRARIES_AND_DEMO,4.5,23,31,5000,Free,0,Everyone,Libraries & Demo,11-07-18,3.4.5,3,0,db.Mobil App,0
DB Streckenagent,MAPS_AND_NAVIGATION,3.9,4569,7.5,500000,Free,0,Everyone,Maps & Navigation,22-12-17,2.1.10 (49),4,0,DB Streckenagent,0
dB: Sound Meter Pro,TOOLS,4.3,31,0.22265625,5000,Free,0,Everyone,Tools,12-12-16,1,4,0,dB: Sound Meter Pro,0.4
dB Sound Level Meter,TOOLS,3.9,203,2.3,10000,Free,0,Everyone,Tools,03-03-17,1.08,3,0,dB Sound Level Meter,0.4
DB Sound Meter: Measure Noise Level- Decibel Meter,TOOLS,4.3,824,2.8,10000,Free,0,Everyone,Tools,13-12-17,1.0.1,4.1,0,DB Sound Meter: Measure Noise Level- Decibel Meter,0.4
ACCDB MDB DB Manager Pro - Editor for MS Access,PRODUCTIVITY,3.1,19,4.5,500,Paid,8.99,Everyone,Productivity,03-11-16,1.0.8,4,4495,ACCDB MDB DB Manager Pro - Editor for MS Access,0
Scale Models DB,TOOLS,4.4,9,33,50,Paid,2.99,Everyone,Tools,03-05-18,0.6.2,4.3,149.5,Scale Models DB,0
DB Train Simulator,FAMILY,3.7,6514,72,500000,Free,0,Everyone,Simulation,23-05-18,1.6.2,3,0,DB Train Simulator,0
DB Tools,FAMILY,4.6,37,3.3,1000,Free,0,Everyone,Education,17-06-14,1.9,2.2,0,DB Tools,0
dB Meter - measure sound & noise level in Decibel,TOOLS,4.6,154,6.6,10000,Free,0,Everyone,Tools,26-07-18,1.1,4.4,0,dB Meter - measure sound & noise level in Decibel,0.4
DB LINK RGB,TOOLS,2.7,7,5.2,500,Free,0,Everyone,Tools,19-06-17,1.0.2,4.4,0,DB LINK RGB,0
"10,000 Quotes DB (Premium)",BOOKS_AND_REFERENCE,4.1,70,3.5,500,Paid,0.99,Everyone,Books & Reference,30-08-13,1.3,2.1,495,"10,000 Quotes DB (Premium)",0
Guide for DB Xenoverse,BOOKS_AND_REFERENCE,4.2,459,11,10000,Free,0,Everyone,Books & Reference,01-10-16,1.2,4,0,Guide for DB Xenoverse,0
DB Transport,MAPS_AND_NAVIGATION,1.9,179,10,10000,Free,0,Everyone,Maps & Navigation,13-03-18,3.05,4.1,0,DB Transport,0
DB Stay Connected,BUSINESS,4.6,17,9.4,1000,Free,0,Everyone,Business,08-12-17,1.4,4,0,DB Stay Connected,0
Guide for DB Xenoverse 2,BOOKS_AND_REFERENCE,4.4,121,8.7,10000,Free,0,Everyone,Books & Reference,23-12-16,1.1.2,4.1,0,Guide for DB Xenoverse 2,0
DB Customer Connect,BUSINESS,4.2,100,6.3,10000,Free,0,Everyone,Business,21-07-18,2.0.0,4.1,0,DB Customer Connect,0
Patron DB,TOOLS,3.9,64,4.1,5000,Free,0,Everyone,Tools,01-06-17,1.24,4.4,0,Patron DB,0
DB Event App,SOCIAL,2.4,37,37,5000,Free,0,Teen,Social,25-06-17,1,4.1,0,DB Event App,0
DB HOME,LIFESTYLE,5,5,3.2,100,Free,0,Everyone,Lifestyle,31-08-17,1.0.1,4,0,DB HOME,0
Bowers & Wilkins DB Subwoofers,TOOLS,3.9,21,11,10000,Free,0,Everyone,Tools,19-01-18,1.2.0.27,5,0,Bowers & Wilkins DB Subwoofers,0
DB Busradar NRW,MAPS_AND_NAVIGATION,3.7,78,3,10000,Free,0,Everyone,Maps & Navigation,12-04-17,1.0.2,2.2,0,DB Busradar NRW,0
DB Pickles,BUSINESS,5,5,14,100,Free,0,Everyone,Business,20-03-18,2.0.2,4.1,0,DB Pickles,0
DB for Fallout Shelter,FAMILY,4,3323,47,100000,Free,0,Everyone,Simulation,29-03-18,1.9,4,0,DB for Fallout Shelter,0
LC-DB,PHOTOGRAPHY,3,1,2.5,10,Paid,3.49,Everyone,Photography,20-10-17,1,4.2,34.9,LC-DB,0
dB Sound Meter,TOOLS,4.1,29,2.3,5000,Free,0,Everyone,Tools,25-04-16,1.2,4,0,dB Sound Meter,0.4
DB for Hustle Castle,FAMILY,4.8,21,49,1000,Free,0,Everyone,Role Playing,04-07-18,1.1,4.1,0,DB for Hustle Castle,0
DB Ultra Saiyan Battle,GAME,4.5,33,44,1000,Free,0,Everyone 10+,Action,25-07-18,1.3.7,2.3,0,DB Ultra Saiyan Battle,0
Preferences Manager and SQLite DB Viewer,TOOLS,3.5,13,3,1000,Free,0,Everyone,Tools,18-07-17,1.01,4,0,Preferences Manager and SQLite DB Viewer,0
SW-DB,TOOLS,4.5,954,7.6,10000,Free,0,Teen,Tools,11-07-16,0.4.1,4.1,0,SW-DB,0
DC Legends: Battle for Justice,FAMILY,4.5,355613,59,10000000,Free,0,Teen,Role Playing,02-08-18,1.21.2,4.4,0,DC Legends: Battle for Justice,0
Injustice 2,GAME,4.3,504765,36,5000000,Free,0,Teen,Action,30-07-18,2.4.1,4.4,0,Injustice 2,0
Injustice: Gods Among Us,GAME,4.4,2440877,32,10000000,Free,0,Teen,Action,14-06-18,2.21,4,0,Injustice: Gods Among Us,0
FANDOM for: DC,FAMILY,4.4,6715,9.5,500000,Free,0,Mature 17+,Entertainment,20-07-18,2.9.8.1,4.4,0,FANDOM for: DC,0
DC Super Hero Girls™,FAMILY,4.3,43090,95,5000000,Free,0,Everyone,Action;Action & Adventure,29-06-18,2.8.0,4,0,DC Super Hero Girls™,0.666666667
LEGO Batman: DC Super Heroes,FAMILY,4.2,2557,5.8,50000,Paid,4.99,Everyone 10+,Adventure;Action & Adventure,09-05-16,Varies with device,4,249500,LEGO Batman: DC Super Heroes,0.666666667
Ultimate DC Challenge,GAME,4.5,937,35,10000,Free,0,Everyone,Trivia,19-10-17,2.14.5e,4,0,Ultimate DC Challenge,1
LEGO® DC Mighty Micros,FAMILY,4.3,139545,63,10000000,Free,0,Everyone,Racing;Action & Adventure,30-01-18,1.6.1326,4.1,0,LEGO® DC Mighty Micros,0.9
Justice League Action Run,GAME,4.3,22333,9.7,1000000,Free,0,Everyone 10+,Action,07-08-18,2.01,4.3,0,Justice League Action Run,0.1
Marvel and DC Wallpapers,PERSONALIZATION,4.2,249,91,10000,Free,0,Everyone,Personalization,07-07-18,4,4.1,0,Marvel and DC Wallpapers,0
DC Comics Amino,SOCIAL,4.9,117,63,1000,Free,0,Teen,Social,13-07-18,1.8.19106,4,0,DC Comics Amino,0
Quiz DC,GAME,1.4,33,3.1,1000,Free,0,Everyone,Trivia,25-12-17,1.1,4.1,0,Quiz DC,0
Batman: Gotham’s Most Wanted!,FAMILY,4,16190,88,1000000,Free,0,Everyone,Action;Action & Adventure,24-04-18,2.1.1,4,0,Batman: Gotham’s Most Wanted!,0.5
"Superheroes, Marvel, DC, Comics, TV, Movies News",COMICS,5,34,12,5000,Free,0,Everyone,Comics,31-07-18,1.0.5,5,0,"Superheroes, Marvel, DC, Comics, TV, Movies News",0
MARVEL Contest of Champions,GAME,4.3,2468915,92,50000000,Free,0,Teen,Action,30-07-18,19.1.0,4,0,MARVEL Contest of Champions,0
DC Universe Quiz,GAME,4.3,11,23,500,Free,0,Everyone,Trivia,22-05-18,3.2.7z,4,0,DC Universe Quiz,0
DC HSEMA,BOOKS_AND_REFERENCE,3.8,38,7.2,5000,Free,0,Everyone,Books & Reference,18-06-18,4,4.4,0,DC HSEMA,0
DC Universe Online Map,TOOLS,4.1,1186,6.4,50000,Free,0,Unrated,Tools,27-02-12,1.3,2.3,0,DC Universe Online Map,0
DC Public Library,BOOKS_AND_REFERENCE,4.2,20,3.4,1000,Free,0,Everyone,Books & Reference,08-06-15,4.6.1,1.6,0,DC Public Library,0.066666667
MARVEL Strike Force,FAMILY,4.3,166312,91,5000000,Free,0,Teen,Role Playing,31-07-18,1.4.0,4.4,0,MARVEL Strike Force,0
Vote 4 DC,TOOLS,4.1,46,6.1,1000,Free,0,Everyone,Tools,21-09-16,4.0.6,4,0,Vote 4 DC,0
Villains vs Superheroes,FAMILY,4.3,128,22,10000,Free,0,Everyone,Puzzle,12-09-17,3.3.3z,4,0,Villains vs Superheroes,0
DC Rider,MAPS_AND_NAVIGATION,3.6,258,6.9,50000,Free,0,Everyone,Maps & Navigation,24-12-17,2.1,4,0,DC Rider,0
Power Rangers: Legacy Wars,GAME,4.3,264755,91,10000000,Free,0,Teen,Action,17-07-18,2.2.1,4,0,Power Rangers: Legacy Wars,0
MARVEL Future Fight,FAMILY,4.6,2354042,72,50000000,Free,0,Everyone 10+,Role Playing,03-07-18,4.2.0,4,0,MARVEL Future Fight,0.125
DC Metro Transit - Free,TRAVEL_AND_LOCAL,4.4,6895,10,500000,Free,0,Everyone,Travel & Local,15-05-18,5.11.3.1,4.1,0,DC Metro Transit - Free,0.8
DC N COMPANY ENTERTAINMENT RADIO!,FAMILY,5,22,2.2,100,Free,0,Mature 17+,Entertainment,02-11-17,1.4,4.4,0,DC N COMPANY ENTERTAINMENT RADIO!,0
Results for DC Lottery,FAMILY,4.4,160,8.5,5000,Free,0,Everyone,Entertainment,11-03-17,5.1,4.1,0,Results for DC Lottery,0
FOX 5 DC,NEWS_AND_MAGAZINES,4.5,1440,12,100000,Free,0,Everyone,News & Magazines,29-03-18,1.3.35.0,4,0,FOX 5 DC,0
Driver Permit Test Prep DC DMV Driver's License Ed,FAMILY,4.7,78,11,5000,Free,0,Everyone,Education,12-10-17,2.9.0,4.1,0,Driver Permit Test Prep DC DMV Driver's License Ed,0
DC-014,PHOTOGRAPHY,5,3,16,500,Free,0,Everyone,Photography,14-06-18,1.0.3,4.1,0,DC-014,0
DC Metro,MAPS_AND_NAVIGATION,3.4,59,1.3,10000,Free,0,Everyone,Maps & Navigation,26-01-15,1,1.5,0,DC Metro,0
DC Trails-Hop On Hop Off Tours,TRAVEL_AND_LOCAL,3.1,16,18,5000,Free,0,Everyone,Travel & Local,01-08-18,1.4.9,4,0,DC Trails-Hop On Hop Off Tours,0
DC Metro Transit,TRAVEL_AND_LOCAL,4.5,339,10,5000,Paid,2.99,Everyone,Travel & Local,13-05-18,5.11.3,4.1,14950,DC Metro Transit,0
AC DC Power Monitor,LIFESTYLE,5,1,1.2,10,Paid,3.04,Everyone,Lifestyle,29-05-16,1.2,2.3,30.4,AC DC Power Monitor,0
McClatchy DC Bureau,NEWS_AND_MAGAZINES,4.3,80,8.7,5000,Free,0,Everyone 10+,News & Magazines,18-06-18,6.0.1,4.4,0,McClatchy DC Bureau,0
AutoScout24 - used car finder,AUTO_AND_VEHICLES,4.4,186648,42,10000000,Free,0,Everyone,Auto & Vehicles,02-08-18,9.3.52,4.2,0,AutoScout24 - used car finder,0
wetter.com - Weather and Radar,WEATHER,4.2,189310,38,10000000,Free,0,Everyone,Weather,06-08-18,Varies with device,,0,wetter.com - Weather and Radar,0
Your Freedom VPN Client,COMMUNICATION,4,74497,5.3,5000000,Free,0,Everyone,Communication,19-05-18,20180518-01,4,0,Your Freedom VPN Client,0
Speed Camera Radar,MAPS_AND_NAVIGATION,4.1,54034,5.8,5000000,Free,0,Teen,Maps & Navigation,30-05-18,2.1.15,4,0,Speed Camera Radar,0
WDAMAGE: Car Crash Engine,GAME,3.8,47386,96,1000000,Free,0,Everyone,Racing,06-06-18,31,4.2,0,WDAMAGE: Car Crash Engine,0
Babbel – Learn Languages,FAMILY,4.3,267787,21,10000000,Free,0,Everyone,Education,30-07-18,20.7.2,4.4,0,Babbel – Learn Languages,0
APUS File Manager (Explorer),TOOLS,4.1,498894,10,50000000,Free,0,Everyone,Tools,02-08-18,2.8.9.1004,4,0,APUS File Manager (Explorer),0
Offroad Police Car DE,FAMILY,4.3,9149,80,1000000,Free,0,Everyone,Simulation,15-03-17,1.3,2.3,0,Offroad Police Car DE,0
Easy Language Translator,TOOLS,4.3,191621,6.1,10000000,Free,0,Everyone,Tools,29-05-18,1.43,4,0,Easy Language Translator,0.833333333
Word Search multilingual,GAME,4.2,32849,1.5,1000000,Free,0,Everyone,Word,30-09-15,2.2.13,2.3,0,Word Search multilingual,0
Love Collage - Photo Editor,PHOTOGRAPHY,4.3,251686,31,10000000,Free,0,Everyone,Photography,28-07-17,2.3.8.6,4.1,0,Love Collage - Photo Editor,0.6
Heavy Bus Simulator,FAMILY,4.4,252006,26,5000000,Free,0,Everyone,Simulation,15-03-18,1.084,2.3,0,Heavy Bus Simulator,0.5
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483782,20,10000000,Free,0,Everyone,Communication,29-07-18,1.286,4.1,0,"CallApp: Caller ID, Blocker & Phone Call Recorder",0
Love Fonts for FlipFont,PERSONALIZATION,3.9,28694,2.9,1000000,Free,0,Everyone,Personalization,14-01-18,1.4.6,4,0,Love Fonts for FlipFont,0.6
Racing in Car 2,GAME,4.3,234589,38,50000000,Free,0,Everyone,Racing,22-11-16,1,2.3,0,Racing in Car 2,0
Escape the Prison Room,FAMILY,3.5,113183,36,5000000,Free,0,Everyone,Puzzle,15-12-17,10.6,4.1,0,Escape the Prison Room,0
Bike Racing 3D,GAME,4.2,951435,14,50000000,Free,0,Everyone,Racing,17-01-18,2.2,2.1,0,Bike Racing 3D,0
Satellite Director,TOOLS,4.1,45610,0.171875,10000000,Free,0,Everyone,Tools,02-01-18,1.56,1.6,0,Satellite Director,0
Truck Driver Cargo,GAME,4.1,257531,44,10000000,Free,0,Everyone 10+,Racing,18-01-18,7,4.1,0,Truck Driver Cargo,0
Anime Love Story Games: ✨Shadowtime✨,FAMILY,4.7,198480,82,5000000,Free,0,Everyone,Simulation,03-08-18,20,4.1,0,Anime Love Story Games: ✨Shadowtime✨,0.6
Checkers,GAME,4.5,375996,3.3,10000000,Free,0,Everyone,Board,06-08-18,1.48.0,4.1,0,Checkers,0
Scratch Logo Quiz. Challenging brain puzzle,GAME,3.3,152102,18,10000000,Free,0,Teen,Trivia,30-06-18,4.16,4.1,0,Scratch Logo Quiz. Challenging brain puzzle,1
Myth Defense 2: DF,FAMILY,4.2,17108,8.3,100000,Free,0,Everyone,Strategy,23-06-16,1.3.9,2.3,0,Myth Defense 2: DF,0
Myth Defense 2: DF Platinum,FAMILY,4.6,1764,8.3,10000,Paid,3.99,Everyone 10+,Strategy,22-06-16,1.3.8,2.3,39900,Myth Defense 2: DF Platinum,0
DF@realtime,BUSINESS,4.3,24,8,1000,Free,0,Everyone,Business,26-10-17,6.0.8.2.GM,3.2,0,DF@realtime,0
DF Night Selfies,PHOTOGRAPHY,4.3,194,1.5,10000,Free,0,Everyone,Photography,15-02-18,1.6.0,4,0,DF Night Selfies,0
DF Coaching,SPORTS,4,1,3.6,100,Free,0,Everyone,Sports,24-05-18,1.0.1,4.1,0,DF Coaching,0
Digital Falak,TOOLS,4.7,3408,15,50000,Free,0,Everyone,Tools,30-05-18,2.1.1,4.1,0,Digital Falak,0
The Divine Feminine App: the DF App,LIFESTYLE,5,8,6.7,1000,Free,0,Everyone,Lifestyle,16-05-16,0.0.4,4.1,0,The Divine Feminine App: the DF App,0
DF Glue Board,PARENTING,5,1,27,10,Free,0,Everyone,Parenting,19-01-18,Glueboardv.6,4.2,0,DF Glue Board,0
DF-Server Mobile,PRODUCTIVITY,4.9,17,76,100,Free,0,Everyone,Productivity,07-06-16,1.0.0,4.4,0,DF-Server Mobile,0
Red Transporte DF,MAPS_AND_NAVIGATION,4.3,11100,15,500000,Free,0,Everyone,Maps & Navigation,28-04-18,2.10.0 Summer,4,0,Red Transporte DF,0
Periscope - Live Video,SOCIAL,4,479939,15,10000000,Free,0,Mature 17+,Social,09-07-18,1.23.3.0,4.4,0,Periscope - Live Video,0.5
Droidbug BusyBox Advance PRO,TOOLS,4.5,2,3.3,100,Paid,3.99,Everyone,Tools,19-07-18,1.4,4,399,Droidbug BusyBox Advance PRO,0
PDF Reader – PDF Editor 2018,TOOLS,4.1,1648,36,500000,Free,0,Everyone,Tools,31-07-18,9.5.8,4.1,0,PDF Reader – PDF Editor 2018,0
Fix Error Google Playstore,BOOKS_AND_REFERENCE,4.3,18,5.7,1000,Free,0,Everyone,Books & Reference,22-07-17,1,4,0,Fix Error Google Playstore,0
DG Coupon,SHOPPING,3.7,668,1.1,100000,Free,0,Everyone,Shopping,16-07-18,20,4,0,DG Coupon,0
Penny Finder,SHOPPING,4.2,470,4.1,10000,Paid,2.99,Everyone,Shopping,17-07-18,1.3.7,4.1,29900,Penny Finder,0
DG - Digital Coupons - Free Coupon and Discount,SHOPPING,3.6,38,1.1,10000,Free,0,Everyone,Shopping,01-07-18,20,4,0,DG - Digital Coupons - Free Coupon and Discount,0.4
DG Surveyor,BUSINESS,3.6,5,6.8,50,Paid,8.99,Everyone,Business,30-04-18,6,4,449.5,DG Surveyor,0
DG Smart life,TOOLS,2.1,14,28,1000,Free,0,Everyone,Tools,07-09-17,1.0.5,4.1,0,DG Smart life,0.642857143
Krazy Coupon Lady,SHOPPING,4.7,10318,32,1000000,Free,0,Everyone,Shopping,19-06-18,2.1.8,4.4,0,Krazy Coupon Lady,0
DG UPnP Player Free,VIDEO_PLAYERS,3.2,39,12,10000,Free,0,Everyone,Video Players & Editors,18-03-16,2,4,0,DG UPnP Player Free,0.8
Penny Puss,TOOLS,3,19,22,1000,Paid,4.99,Everyone,Tools,09-07-16,1.911.1944.4606,4,4990,Penny Puss,0
DG Mobile,GAME,4.3,59,1.4,1000,Free,0,Everyone,Board,08-04-17,0.1.10.0,2.3,0,DG Mobile,0
Go Go Coupons - Free Coupon and Discount,SHOPPING,3,4,1.2,1000,Free,0,Everyone,Shopping,01-07-18,10,4,0,Go Go Coupons - Free Coupon and Discount,0.8
ZombieVital DG,FAMILY,4.3,10,20,100,Paid,12.99,Everyone,Simulation,04-08-18,Varies with device,,1299,ZombieVital DG,0
DJ Electro Mix Pad,FAMILY,3.9,53301,7.6,10000000,Free,0,Everyone,Entertainment,16-06-17,1.6.0,4,0,DJ Electro Mix Pad,0
DG Screen Recorder,VIDEO_PLAYERS,3.3,12,2.9,500,Free,0,Everyone,Video Players & Editors,20-10-15,1.7,5,0,DG Screen Recorder,0
DG Video Editor,VIDEO_PLAYERS,4,486,2.5,10000,Free,0,Everyone,Video Players & Editors,06-09-16,1.0.3,4.4,0,DG Video Editor,0
The DG Buddy,BUSINESS,3.7,3,11,10,Paid,2.49,Everyone,Business,30-06-14,v3,2.2,24.9,The DG Buddy,0
Roland DG Mobile Panel,TOOLS,2.8,27,34,1000,Free,0,Everyone,Tools,20-02-18,1.42,4.4,0,Roland DG Mobile Panel,0
Destroy Gunners Σ,GAME,4.4,10786,21,1000000,Free,0,Everyone,Arcade,14-01-17,1.02,4,0,Destroy Gunners Σ,0
DG-App,TOOLS,5,1,4.5,500,Free,0,Everyone,Tools,29-11-17,1.0.16,4.1,0,DG-App,0
Can I pack that? - DG App,TRAVEL_AND_LOCAL,3.9,58,22,10000,Free,0,Everyone,Travel & Local,28-10-16,2.0.1,4,0,Can I pack that? - DG App,0
DG Phone Call Task Switcher,PRODUCTIVITY,4.2,43,0.033203125,1000,Free,0,Everyone,Productivity,09-06-15,2.04,4,0,DG Phone Call Task Switcher,0
DG Fitness,HEALTH_AND_FITNESS,4.8,6,14,100,Free,0,Everyone,Health & Fitness,23-03-18,7.7.3,4.1,0,DG Fitness,0
Sharaf DG,SHOPPING,4,7006,12,500000,Free,0,Everyone,Shopping,12-05-18,3.1,4.4,0,Sharaf DG,0
Coupon Mob - Discount Coupons,SHOPPING,3,2,1.3,100,Free,0,Everyone,Shopping,30-05-18,6,3,0,Coupon Mob - Discount Coupons,0
DG Users,PRODUCTIVITY,4.5,8,3.1,100,Free,0,Everyone,Productivity,07-06-18,1.2,4,0,DG Users,0
DG Cars,TRAVEL_AND_LOCAL,2.6,122,11,10000,Free,0,Everyone,Travel & Local,08-06-18,31.11.9.156,4.1,0,DG Cars,0
Free coupons and vouchers,FINANCE,5,4,5.9,100,Free,0,Everyone,Finance,28-07-18,1.5,4.4,0,Free coupons and vouchers,0.8
DG OFF - 100% Free Coupons & Deals,SHOPPING,5,1,1.1,10,Free,0,Everyone,Shopping,11-07-18,1,4,0,DG OFF - 100% Free Coupons & Deals,0.8
Digoo·Cloud,TOOLS,4.1,543,26,10000,Free,0,Everyone,Tools,05-06-18,1.2.1009.695,4,0,Digoo·Cloud,0
DG ग्राम / Digital Gram Panchayat,NEWS_AND_MAGAZINES,4.5,53,5.9,10000,Free,0,Teen,News & Magazines,19-06-18,1.7,4,0,DG ग्राम / Digital Gram Panchayat,0
DG TV,NEWS_AND_MAGAZINES,5,3,5.7,100,Free,0,Everyone,News & Magazines,26-05-18,1.2,4.1,0,DG TV,0
DHgate-Shop Wholesale Prices,SHOPPING,4.5,104068,37,5000000,Free,0,Teen,Shopping,01-08-18,4.5.1,4.1,0,DHgate-Shop Wholesale Prices,0
DEER HUNTER CLASSIC,GAME,4.4,3941129,77,50000000,Free,0,Teen,Action,16-07-18,3.12.0,3,0,DEER HUNTER CLASSIC,0.166666667
DEER HUNTER RELOADED,GAME,4.3,314774,43,5000000,Free,0,Teen,Action,16-09-13,3.8.2,2.1,0,DEER HUNTER RELOADED,0
DH Pineapple Poker OFC,GAME,4.2,1878,20,100000,Free,0,Teen,Casino,09-11-17,1.0.13,3,0,DH Pineapple Poker OFC,0
DH UFO,FAMILY,3,4,8,1000,Free,0,Everyone,Entertainment,08-06-17,1,4.1,0,DH UFO,0
Galaxy Defense,FAMILY,4.1,78142,17,5000000,Free,0,Everyone,Strategy,22-08-15,1.2.3,3,0,Galaxy Defense,0
Call of Mini™ Dino Hunter,GAME,4.2,326042,10,10000000,Free,0,Teen,Action,06-06-14,3.1.7,3,0,Call of Mini™ Dino Hunter,0
Castle Defense 2,FAMILY,4.2,35172,34,1000000,Free,0,Teen,Strategy,20-01-17,3.2.2,2.3,0,Castle Defense 2,0
Dungeon Rush,FAMILY,4,28633,81,1000000,Free,0,Everyone 10+,Role Playing,23-12-16,1.14.0,2.3,0,Dungeon Rush,0
Treasure Defense,FAMILY,4.1,3527,35,100000,Free,0,Teen,Strategy,08-09-15,2.2.0.23,3,0,Treasure Defense,0
Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,151,100,10000,Free,0,Everyone,Racing,20-05-18,1.03,4.1,0,Car Crash III Beam DH Real Damage Simulator 2018,0.3
The Lost Lands:DH Lite,FAMILY,4.3,1130,48,50000,Free,0,Teen,Simulation,03-04-15,1.01,4.2,0,The Lost Lands:DH Lite,0
DH-UFO,FAMILY,5,1,59,100,Free,0,Everyone,Entertainment,24-05-18,1.0.9,4.4,0,DH-UFO,0
Daddyhunt: Gay Dating,SOCIAL,3.9,6450,14,500000,Free,0,Mature 17+,Social,22-01-18,1.3.5,4,0,Daddyhunt: Gay Dating,0.583333333
Tiny Defense,FAMILY,4.1,29387,16,1000000,Free,0,Everyone,Strategy,22-08-15,1.0.6,3,0,Tiny Defense,0.5
Toys Defense: Horror Land,FAMILY,3.8,168,24,10000,Free,0,Everyone,Strategy,01-03-17,1.2.2,4,0,Toys Defense: Horror Land,0
D-H Pharmacy,LIFESTYLE,5,6,2.3,1000,Free,0,Everyone,Lifestyle,04-05-16,v6.1,2.2,0,D-H Pharmacy,0
DEER HUNTER CHALLENGE,GAME,3.7,38767,4.1,5000000,Free,0,Everyone 10+,Action,11-04-11,1.4.3,2,0,DEER HUNTER CHALLENGE,0
Kingdom in Chaos,FAMILY,4.3,5623,28,100000,Free,0,Everyone 10+,Role Playing,21-12-15,1.0.5,2.3,0,Kingdom in Chaos,0
Desperate Housewives: The Game,FAMILY,4.2,10440,27,500000,Free,0,Teen,Role Playing,06-08-18,18.30.22,4.4,0,Desperate Housewives: The Game,0.7
Dinosaur War,FAMILY,4.3,157997,27,10000000,Free,0,Everyone,Simulation,04-08-16,1.4.4,2.3,0,Dinosaur War,0
DH News,NEWS_AND_MAGAZINES,2.5,81,6.7,10000,Free,0,Mature 17+,News & Magazines,27-11-17,3.4.5,4,0,DH News,0
Bike Unchained,SPORTS,4.3,83545,23,5000000,Free,0,Everyone,Sports,31-07-18,1.193,4,0,Bike Unchained,0
Bike 3D Configurator,SPORTS,4.3,34062,85,1000000,Free,0,Everyone,Sports,03-04-18,1.6.7,4.4,0,Bike 3D Configurator,0
Castle Defense : Invasion,FAMILY,4.2,1484,41,100000,Free,0,Everyone,Strategy,15-07-18,1.2.1,4,0,Castle Defense : Invasion,0
Defender,GAME,4.6,152395,14,10000000,Free,0,Everyone 10+,Action,22-07-16,1.1.9,2.3,0,Defender,0
Avenger Legends,FAMILY,4,3715,94,100000,Free,0,Everyone,Role Playing,13-07-17,1.13.299,4,0,Avenger Legends,0
DrivingTest,FAMILY,2.9,975,45,100000,Free,0,Everyone,Simulation,27-02-17,5,4.1,0,DrivingTest,0
Texas HoldEm Poker Deluxe,GAME,4.5,396090,26,10000000,Free,0,Teen,Casino,30-05-18,1.7.0,4,0,Texas HoldEm Poker Deluxe,0.9
Idle Heroes,FAMILY,4.7,417197,99,10000000,Free,0,Everyone 10+,Role Playing,30-05-18,1.14.0,2.3,0,Idle Heroes,0
Wallpapers DH 4K,PERSONALIZATION,3.8,23,5.9,1000,Free,0,Everyone,Personalization,16-07-18,2,4,0,Wallpapers DH 4K,0
Deck Heroes: Legacy,GAME,4.7,466495,52,10000000,Free,0,Teen,Card,16-07-18,11.7.5,2.3,0,Deck Heroes: Legacy,0
Shred! Downhill Mountainbiking,GAME,3.9,41683,63,1000000,Free,0,Everyone,Arcade,02-02-17,1.67,2.3,0,Shred! Downhill Mountainbiking,0
Pocket Heroes,FAMILY,4.5,96658,26,1000000,Free,0,Everyone 10+,Role Playing,05-09-15,2.0.5,3,0,Pocket Heroes,0
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412888,35,10000000,Free,0,Everyone,Social,31-07-18,3.8.1,4.1,0,"Free phone calls, free texting SMS on free number",0.8
Phone Tracker : Family Locator,SOCIAL,4.3,231446,5.4,10000000,Free,0,Everyone,Social,02-08-18,4.81,4,0,Phone Tracker : Family Locator,0
Meme Generator Free,FAMILY,4.4,303394,53,10000000,Free,0,Mature 17+,Entertainment,03-08-18,4.426,4.1,0,Meme Generator Free,0.8
Stop Smoking - EasyQuit free,HEALTH_AND_FITNESS,4.8,39068,4,500000,Free,0,Everyone,Health & Fitness,07-07-18,1.2.2,4.1,0,Stop Smoking - EasyQuit free,0.8
FIFA Soccer,SPORTS,4.2,3909032,51,100000000,Free,0,Everyone,Sports,31-07-18,10.5.00,4.1,0,FIFA Soccer,0
